Timestamp,Run,Packet_Loss_Pct,True_Mean,Est_Mean,MRE_Percent,Acceptable,Avg_Traffic,Elapsed_s
2026-04-25T10:10:50.639506,1,0.05,50.0,46.999015,6.0019699999999965,False,20.25,38.02643632888794
2026-04-25T10:11:35.646763,2,0.05,49.0,48.988982500000006,0.022484693877549915,True,15.25,34.02617406845093
2026-04-25T10:12:22.961493,3,0.05,52.5,52.87815500000001,0.7202952380952408,True,17.75,36.01390600204468
2026-04-25T10:13:09.774628,4,0.05,52.75,52.7126925,0.07072511848341032,True,17.25,35.016265869140625
2026-04-25T10:13:58.146441,5,0.05,68.75,69.85372749999999,1.6054218181818154,True,18.25,37.021254539489746
2026-04-25T10:14:44.430789,6,0.05,52.5,53.346135,1.6116857142857113,True,16.5,34.021899461746216
2026-04-25T10:15:30.997874,7,0.05,46.75,49.04614,4.911529411764705,True,17.5,35.02152490615845
2026-04-25T10:16:21.515679,8,0.05,46.75,43.676807499999995,6.573673796791442,False,20.25,39.020296573638916
2026-04-25T10:17:07.875727,9,0.05,69.0,69.0003825,0.0005688405797156414,True,17.0,35.017181158065796
2026-04-25T10:18:00.099138,10,0.05,58.75,57.7442375,1.7119361702127651,True,22.5,41.02106022834778
2026-04-25T10:18:45.438763,11,0.05,73.5,73.50050750000001,0.0007653061224453834,True,15.75,34.01465106010437
2026-04-25T10:19:31.167270,12,0.05,62.25,62.33886,0.14274698795180785,True,16.0,33.01604509353638
2026-04-25T10:20:16.584315,13,0.05,22.25,22.259725,0.04370786516853726,True,16.0,34.014939308166504
2026-04-25T10:21:02.911002,14,0.05,57.5,55.154520000000005,4.079095652173911,True,16.5,35.02094268798828
2026-04-25T10:21:49.279122,15,0.05,47.0,48.67652,3.5670638297872306,True,16.5,35.018218994140625
2026-04-25T10:22:37.502760,16,0.05,47.75,48.381325,1.3221465968586357,True,18.5,37.02145290374756
2026-04-25T10:23:26.061701,17,0.05,43.5,43.95569,1.047563218390802,True,18.75,37.01758790016174
2026-04-25T10:24:17.819166,18,0.05,43.25,46.855397499999995,8.336179190751446,False,21.75,39.02002286911011
2026-04-25T10:25:03.480159,19,0.05,56.25,56.2528175,0.005008888888890321,True,16.25,34.0170214176178
2026-04-25T10:25:52.642344,20,0.05,62.25,60.3489225,3.0539397590361435,True,19.5,36.021796464920044
